id,project_id,title,file_path,doc_type,created_date,author,related_team,related_issue_id,content_preview,created_at,updated_at
DOC-0119,PROJ-001,고객 납기 문의 - DOC-0119,02_raw_documents/sales_emails/DOC-0119_sales_emails_2026-03-20.md,고객 납기 문의,2026-03-20,박서연,영업관리팀,ISS-2026-008,문서ID: DOC-0119 작성일: 2026-03-20 문서유형: 고객 납기 문의 작성자: 박서연 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-008 / Daesung Automotive 신규 안전재고 기준 협의 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 03,2026-03-20T09:00:00,2026-06-01T09:00:00
DOC-0120,PROJ-001,입고 로그 - DOC-0120,02_raw_documents/logistics_logs/DOC-0120_logistics_logs_2026-03-01.md,입고 로그,2026-03-01,권재윤,물류팀,ISS-2026-003,문서ID: DOC-0120 작성일: 2026-03-01 문서유형: 입고 로그 작성자: 권재윤 관련팀: 물류팀 고객사: Mirae EV Systems 구매처: JST Components 품목: AP-SC-330 센서 케이블 관련이슈: ISS-2026-003 / Mirae EV Systems 개선대책 회신 지연 Mirae EV Systems 관련 AP-SC-330 센서 케이블 업무 건으로 2026년 03월 01일 기준 진행 상황을,2026-03-01T09:00:00,2026-06-01T09:00:00
DOC-0121,PROJ-001,출고 로그 - DOC-0121,02_raw_documents/logistics_logs/DOC-0121_logistics_logs_2026-04-13.md,출고 로그,2026-04-13,권재윤,물류팀,ISS-2026-004,문서ID: DOC-0121 작성일: 2026-04-13 문서유형: 출고 로그 작성자: 권재윤 관련팀: 물류팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 04월 13,2026-04-13T09:00:00,2026-06-01T09:00:00
DOC-0122,PROJ-001,배송 지연 기록 - DOC-0122,02_raw_documents/logistics_logs/DOC-0122_logistics_logs_2026-04-13.md,배송 지연 기록,2026-04-13,권재윤,물류팀,ISS-2026-008,문서ID: DOC-0122 작성일: 2026-04-13 문서유형: 배송 지연 기록 작성자: 권재윤 관련팀: 물류팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-008 / Daesung Automotive 신규 안전재고 기준 협의 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 04월 ,2026-04-13T09:00:00,2026-06-01T09:00:00
DOC-0123,PROJ-001,수출 고객 커뮤니케이션 메일 - DOC-0123,02_raw_documents/sales_emails/DOC-0123_sales_emails_2026-04-08.md,수출 고객 커뮤니케이션 메일,2026-04-08,정하늘,영업관리팀,ISS-2026-004,문서ID: DOC-0123 작성일: 2026-04-08 문서유형: 수출 고객 커뮤니케이션 메일 작성자: 정하늘 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 ,2026-04-08T09:00:00,2026-06-01T09:00:00
DOC-0124,PROJ-001,팀 내부 진행 대화 - DOC-0124,02_raw_documents/chat_logs/DOC-0124_chat_logs_2026-04-20.md,팀 내부 진행 대화,2026-04-20,정하늘,영업관리팀,ISS-2026-009,문서ID: DOC-0124 작성일: 2026-04-20 문서유형: 팀 내부 진행 대화 작성자: 정하늘 관련팀: 영업관리팀 고객사: Global Harness Vietnam 구매처: TE Connectivity Korea 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISS-2026-009 / 분기 공급사 평가 자료 취합 Global Harness Vietnam 관련 AP-CB-510 케이블 어셈블리 업무 건으로 2026년,2026-04-20T09:00:00,2026-06-01T09:00:00
DOC-0125,PROJ-001,단가 협상 회의록 - DOC-0125,02_raw_documents/meeting_notes/DOC-0125_meeting_notes_2026-04-23.md,단가 협상 회의록,2026-04-23,김도윤,운영총괄팀,ISS-2026-004,문서ID: DOC-0125 작성일: 2026-04-23 문서유형: 단가 협상 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 ,2026-04-23T09:00:00,2026-06-01T09:00:00
DOC-0126,PROJ-001,고객 회신 초안 - DOC-0126,02_raw_documents/quality_claims/DOC-0126_quality_claims_2026-04-18.md,고객 회신 초안,2026-04-18,한지우,품질 클레임팀,ISS-2026-004,문서ID: DOC-0126 작성일: 2026-04-18 문서유형: 고객 회신 초안 작성자: 한지우 관련팀: 품질 클레임팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년,2026-04-18T09:00:00,2026-06-01T09:00:00
DOC-0127,PROJ-001,팀장 승인 요청 대화 - DOC-0127,02_raw_documents/chat_logs/DOC-0127_chat_logs_2026-04-20.md,팀장 승인 요청 대화,2026-04-20,이민재,영업관리팀,ISS-2026-004,문서ID: DOC-0127 작성일: 2026-04-20 문서유형: 팀장 승인 요청 대화 작성자: 이민재 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026,2026-04-20T09:00:00,2026-06-01T09:00:00
DOC-0128,PROJ-001,고객 불만 메일 - DOC-0128,02_raw_documents/sales_emails/DOC-0128_sales_emails_2026-04-08.md,고객 불만 메일,2026-04-08,정하늘,영업관리팀,ISS-2026-004,문서ID: DOC-0128 작성일: 2026-04-08 문서유형: 고객 불만 메일 작성자: 정하늘 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 0,2026-04-08T09:00:00,2026-06-01T09:00:00
DOC-0129,PROJ-001,인수인계 준비 회의록 - DOC-0129,02_raw_documents/meeting_notes/DOC-0129_meeting_notes_2026-04-11.md,인수인계 준비 회의록,2026-04-11,김도윤,운영총괄팀,ISS-2026-004,문서ID: DOC-0129 작성일: 2026-04-11 문서유형: 인수인계 준비 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026,2026-04-11T09:00:00,2026-06-01T09:00:00
DOC-0130,PROJ-001,담당자 확인 요청 - DOC-0130,02_raw_documents/chat_logs/DOC-0130_chat_logs_2026-04-11.md,담당자 확인 요청,2026-04-11,박서연,영업관리팀,ISS-2026-004,문서ID: DOC-0130 작성일: 2026-04-11 문서유형: 담당자 확인 요청 작성자: 박서연 관련팀: 영업관리팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 ,2026-04-11T09:00:00,2026-06-01T09:00:00
DOC-0131,PROJ-001,월간 리스크 회의록 - DOC-0131,02_raw_documents/meeting_notes/DOC-0131_meeting_notes_2026-04-13.md,월간 리스크 회의록,2026-04-13,김도윤,운영총괄팀,ISS-2026-004,문서ID: DOC-0131 작성일: 2026-04-13 문서유형: 월간 리스크 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년,2026-04-13T09:00:00,2026-06-01T09:00:00
DOC-0132,PROJ-001,리드타임 변경 공지 - DOC-0132,02_raw_documents/purchase_emails/DOC-0132_purchase_emails_2026-04-26.md,리드타임 변경 공지,2026-04-26,강민호,구매팀,ISS-2026-004,문서ID: DOC-0132 작성일: 2026-04-26 문서유형: 리드타임 변경 공지 작성자: 강민호 관련팀: 구매팀 고객사: Daesung Automotive 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-004 / TE Connectivity Korea 단가 7% 인상 통보 Daesung Automotive 관련 AP-CN-204 커넥터 업무 건으로 2026년 0,2026-04-26T09:00:00,2026-06-01T09:00:00
DOC-0133,PROJ-001,품질 클레임 대응 회의록 - DOC-0133,02_raw_documents/meeting_notes/DOC-0133_meeting_notes_2026-05-23.md,품질 클레임 대응 회의록,2026-05-23,김도윤,운영총괄팀,ISS-2026-005,문서ID: DOC-0133 작성일: 2026-05-23 문서유형: 품질 클레임 대응 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-005 / 박서연 담당 고객 인수인계 준비 Hyundai Mobis Tier2 관련 AP-CN-204 커넥터 업무 건으로 2026년 05월 23일 기준,2026-05-23T09:00:00,2026-06-01T09:00:00
DOC-0134,PROJ-001,Blocked 상태 대화 - DOC-0134,02_raw_documents/chat_logs/DOC-0134_chat_logs_2026-05-15.md,Blocked 상태 대화,2026-05-15,정하늘,영업관리팀,ISS-2026-005,문서ID: DOC-0134 작성일: 2026-05-15 문서유형: Blocked 상태 대화 작성자: 정하늘 관련팀: 영업관리팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-005 / 박서연 담당 고객 인수인계 준비 Hyundai Mobis Tier2 관련 AP-CN-204 커넥터 업무 건으로 2026년 05월 15일 기준,2026-05-15T09:00:00,2026-06-01T09:00:00
DOC-0135,PROJ-001,입고 로그 - DOC-0135,02_raw_documents/logistics_logs/DOC-0135_logistics_logs_2026-05-30.md,입고 로그,2026-05-30,권재윤,물류팀,ISS-2026-007,문서ID: DOC-0135 작성일: 2026-05-30 문서유형: 입고 로그 작성자: 권재윤 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: KET Supplier 품목: AP-TM-118 터미널 관련이슈: ISS-2026-007 / 고객별 월간 리스크 태그 정리 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 05월 30일 기준 진행 상황을 정리합니다. 현재 확인,2026-05-30T09:00:00,2026-06-01T09:00:00
DOC-0136,PROJ-001,고객 회신 초안 - DOC-0136,02_raw_documents/quality_claims/DOC-0136_quality_claims_2026-05-30.md,고객 회신 초안,2026-05-30,배수민,품질 클레임팀,ISS-2026-006,문서ID: DOC-0136 작성일: 2026-05-30 문서유형: 고객 회신 초안 작성자: 배수민 관련팀: 품질 클레임팀 고객사: Global Harness Vietnam 구매처: Local Cable Works 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISS-2026-006 / Vietnam향 포장 라벨 문구 수정 Global Harness Vietnam 관련 AP-CB-510 케이블 어셈블리 업무 건으로 2026,2026-05-30T09:00:00,2026-06-01T09:00:00
DOC-0137,PROJ-001,개선대책 요청 - DOC-0137,02_raw_documents/quality_claims/DOC-0137_quality_claims_2026-05-30.md,개선대책 요청,2026-05-30,한지우,품질 클레임팀,ISS-2026-005,문서ID: DOC-0137 작성일: 2026-05-30 문서유형: 개선대책 요청 작성자: 한지우 관련팀: 품질 클레임팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-005 / 박서연 담당 고객 인수인계 준비 Hyundai Mobis Tier2 관련 AP-CN-204 커넥터 업무 건으로 2026년 05월 30일 기준 진행 ,2026-05-30T09:00:00,2026-06-01T09:00:00
DOC-0138,PROJ-001,클레임 접수표 - DOC-0138,02_raw_documents/quality_claims/DOC-0138_quality_claims_2026-05-15.md,클레임 접수표,2026-05-15,송태현,품질 클레임팀,ISS-2026-006,문서ID: DOC-0138 작성일: 2026-05-15 문서유형: 클레임 접수표 작성자: 송태현 관련팀: 품질 클레임팀 고객사: Global Harness Vietnam 구매처: Yazaki Parts Asia 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISS-2026-006 / Vietnam향 포장 라벨 문구 수정 Global Harness Vietnam 관련 AP-CB-510 케이블 어셈블리 업무 건으로 2026년,2026-05-15T09:00:00,2026-06-01T09:00:00
DOC-0139,PROJ-001,클레임 접수표 - DOC-0139,02_raw_documents/quality_claims/DOC-0139_quality_claims_2026-05-19.md,클레임 접수표,2026-05-19,송태현,품질 클레임팀,ISS-2026-007,문서ID: DOC-0139 작성일: 2026-05-19 문서유형: 클레임 접수표 작성자: 송태현 관련팀: 품질 클레임팀 고객사: Hyundai Mobis Tier2 구매처: JST Components 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISS-2026-007 / 고객별 월간 리스크 태그 정리 Hyundai Mobis Tier2 관련 AP-CB-510 케이블 어셈블리 업무 건으로 2026년 05월 19일 기준 진,2026-05-19T09:00:00,2026-06-01T09:00:00
DOC-0140,PROJ-001,긴급 항공 이송 승인 요청 - DOC-0140,02_raw_documents/logistics_logs/DOC-0140_logistics_logs_2026-05-02.md,긴급 항공 이송 승인 요청,2026-05-02,문태준,물류팀,ISS-2026-009,문서ID: DOC-0140 작성일: 2026-05-02 문서유형: 긴급 항공 이송 승인 요청 작성자: 문태준 관련팀: 물류팀 고객사: Global Harness Vietnam 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-009 / 분기 공급사 평가 자료 취합 Global Harness Vietnam 관련 AP-CN-204 커넥터 업무 건으로 2026년 05월 02일,2026-05-02T09:00:00,2026-06-01T09:00:00
DOC-0141,PROJ-001,주간 운영 회의록 - DOC-0141,02_raw_documents/meeting_notes/DOC-0141_meeting_notes_2026-05-15.md,주간 운영 회의록,2026-05-15,김도윤,운영총괄팀,ISS-2026-005,문서ID: DOC-0141 작성일: 2026-05-15 문서유형: 주간 운영 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-005 / 박서연 담당 고객 인수인계 준비 Hyundai Mobis Tier2 관련 AP-CN-204 커넥터 업무 건으로 2026년 05월 15일 기준 진행 ,2026-05-15T09:00:00,2026-06-01T09:00:00
DOC-0142,PROJ-001,출고 로그 - DOC-0142,02_raw_documents/logistics_logs/DOC-0142_logistics_logs_2026-05-23.md,출고 로그,2026-05-23,윤예린,물류팀,ISS-2026-007,문서ID: DOC-0142 작성일: 2026-05-23 문서유형: 출고 로그 작성자: 윤예린 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-TM-118 터미널 관련이슈: ISS-2026-007 / 고객별 월간 리스크 태그 정리 Hyundai Mobis Tier2 관련 AP-TM-118 터미널 업무 건으로 2026년 05월 23일 기준 진행 상황을 정리합,2026-05-23T09:00:00,2026-06-01T09:00:00
DOC-0143,PROJ-001,긴급 항공 이송 승인 요청 - DOC-0143,02_raw_documents/logistics_logs/DOC-0143_logistics_logs_2026-05-15.md,긴급 항공 이송 승인 요청,2026-05-15,윤예린,물류팀,ISS-2026-005,문서ID: DOC-0143 작성일: 2026-05-15 문서유형: 긴급 항공 이송 승인 요청 작성자: 윤예린 관련팀: 물류팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-005 / 박서연 담당 고객 인수인계 준비 Hyundai Mobis Tier2 관련 AP-CN-204 커넥터 업무 건으로 2026년 05월 15일 기준 ,2026-05-15T09:00:00,2026-06-01T09:00:00
DOC-0144,PROJ-001,불량 원인 분석 메모 - DOC-0144,02_raw_documents/quality_claims/DOC-0144_quality_claims_2026-05-08.md,불량 원인 분석 메모,2026-05-08,송태현,품질 클레임팀,ISS-2026-005,문서ID: DOC-0144 작성일: 2026-05-08 문서유형: 불량 원인 분석 메모 작성자: 송태현 관련팀: 품질 클레임팀 고객사: Hyundai Mobis Tier2 구매처: TE Connectivity Korea 품목: AP-CN-204 커넥터 관련이슈: ISS-2026-005 / 박서연 담당 고객 인수인계 준비 Hyundai Mobis Tier2 관련 AP-CN-204 커넥터 업무 건으로 2026년 05월 08일 기준,2026-05-08T09:00:00,2026-06-01T09:00:00
DOC-2026-0513-SALES-009-001,PROJ-001,고객 수량 불일치 클레임 접수 메일 - DOC-2026-0513-SALES-009-001,02_raw_documents/sales_emails/DOC-2026-0513-SALES-009-001_hanil_quantity_mismatch_claim.md,고객 수량 불일치 클레임 접수 메일,2026-05-13,정하늘,영업관리팀,ISSUE-2026-009,문서ID: DOC-2026-0513-SALES-009-001 작성일: 2026-05-13 문서유형: 고객 수량 불일치 클레임 접수 메일 작성자: 정하늘 관련팀: 영업관리팀 고객사: Hanil Motors 구매처: Local Cable Works 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISSUE-2026-009 / Hanil Motors 수량 불일치 클레임 Hanil Motors에서 AP-CB-510 케이블 어셈블리,2026-05-13T09:00:00,2026-06-01T09:00:00
DOC-2026-0513-LOG-009-002,PROJ-001,내부 출고 로그 - DOC-2026-0513-LOG-009-002,02_raw_documents/logistics_logs/DOC-2026-0513-LOG-009-002_internal_shipment_log.md,내부 출고 로그,2026-05-13,윤예린,물류팀,ISSUE-2026-009,문서ID: DOC-2026-0513-LOG-009-002 작성일: 2026-05-13 문서유형: 내부 출고 로그 작성자: 윤예린 관련팀: 물류팀 고객사: Hanil Motors 구매처: Local Cable Works 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISSUE-2026-009 / Hanil Motors 수량 불일치 클레임 2026-05-12 출고 시스템에는 Hanil Motors향 AP-CB-510 케이블 ,2026-05-13T09:00:00,2026-06-01T09:00:00
DOC-2026-0514-CHAT-009-003,PROJ-001,영업 물류 품질 확인 대화 - DOC-2026-0514-CHAT-009-003,02_raw_documents/chat_logs/DOC-2026-0514-CHAT-009-003_sales_logistics_quality_check.md,영업 물류 품질 확인 대화,2026-05-14,정하늘,영업관리팀,ISSUE-2026-009,문서ID: DOC-2026-0514-CHAT-009-003 작성일: 2026-05-14 문서유형: 영업 물류 품질 확인 대화 작성자: 정하늘 관련팀: 영업관리팀 고객사: Hanil Motors 구매처: Local Cable Works 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISSUE-2026-009 / Hanil Motors 수량 불일치 클레임 [정하늘] Hanil Motors에서 AP-CB-510 입고 수량이 1,2026-05-14T09:00:00,2026-06-01T09:00:00
DOC-2026-0516-CLAIM-009-004,PROJ-001,수량 불일치 클레임 접수표 - DOC-2026-0516-CLAIM-009-004,02_raw_documents/quality_claims/DOC-2026-0516-CLAIM-009-004_quantity_mismatch_claim.md,수량 불일치 클레임 접수표,2026-05-16,한지우,품질 클레임팀,ISSUE-2026-009,문서ID: DOC-2026-0516-CLAIM-009-004 작성일: 2026-05-16 문서유형: 수량 불일치 클레임 접수표 작성자: 한지우 관련팀: 품질 클레임팀 고객사: Hanil Motors 구매처: Local Cable Works 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISSUE-2026-009 / Hanil Motors 수량 불일치 클레임 클레임 유형은 shipment_quantity_mismatch로 ,2026-05-16T09:00:00,2026-06-01T09:00:00
DOC-2026-0517-MEET-009-005,PROJ-001,수량 불일치 대응 회의록 - DOC-2026-0517-MEET-009-005,02_raw_documents/meeting_notes/DOC-2026-0517-MEET-009-005_quantity_mismatch_response.md,수량 불일치 대응 회의록,2026-05-17,김도윤,운영총괄팀,ISSUE-2026-009,문서ID: DOC-2026-0517-MEET-009-005 작성일: 2026-05-17 문서유형: 수량 불일치 대응 회의록 작성자: 김도윤 관련팀: 운영총괄팀 고객사: Hanil Motors 구매처: Local Cable Works 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISSUE-2026-009 / Hanil Motors 수량 불일치 클레임 회의에서는 Hanil Motors AP-CB-510 수량 불일치 클레임의,2026-05-17T09:00:00,2026-06-01T09:00:00
DOC-2026-0520-SALES-009-006,PROJ-001,고객 중간 회신 초안 - DOC-2026-0520-SALES-009-006,02_raw_documents/sales_emails/DOC-2026-0520-SALES-009-006_customer_interim_reply.md,고객 중간 회신 초안,2026-05-20,정하늘,영업관리팀,ISSUE-2026-009,문서ID: DOC-2026-0520-SALES-009-006 작성일: 2026-05-20 문서유형: 고객 중간 회신 초안 작성자: 정하늘 관련팀: 영업관리팀 고객사: Hanil Motors 구매처: Local Cable Works 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISSUE-2026-009 / Hanil Motors 수량 불일치 클레임 Hanil Motors에 전달할 중간 회신 초안입니다. 당사는 내부 출고 ,2026-05-20T09:00:00,2026-06-01T09:00:00
DOC-2026-0521-PURCHASE-009-007,PROJ-001,부족분 재출고 가능 재고 확인 메일 - DOC-2026-0521-PURCHASE-009-007,02_raw_documents/purchase_emails/DOC-2026-0521-PURCHASE-009-007_reshipment_stock_check.md,부족분 재출고 가능 재고 확인 메일,2026-05-21,최유진,구매팀,ISSUE-2026-009,문서ID: DOC-2026-0521-PURCHASE-009-007 작성일: 2026-05-21 문서유형: 부족분 재출고 가능 재고 확인 메일 작성자: 최유진 관련팀: 구매팀 고객사: Hanil Motors 구매처: Local Cable Works 품목: AP-CB-510 케이블 어셈블리 관련이슈: ISSUE-2026-009 / Hanil Motors 수량 불일치 클레임 Local Cable Works에 AP-CB-510 케이블,2026-05-21T09:00:00,2026-06-01T09:00:00
