doc_id,file_path,doc_type,created_date,author,related_team,related_customer_id,related_supplier_id,related_product_id,related_issue_id,summary_hint
DOC-2026-011-MESSY-004,02_raw_documents/logistics_logs/DOC-2026-011-MESSY-004_messy_claim_or_logistics_damage_2026-08-22.md,물류 가능일 확인 로그,2026-08-22,윤예린,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 logistics_logs 업무 기록
DOC-2026-011-MESSY-005,02_raw_documents/sales_emails/DOC-2026-011-MESSY-005_messy_claim_or_logistics_damage_2026-08-22.md,고객 추가 확인 메일,2026-08-22,정하늘,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 sales_emails 업무 기록
DOC-2026-011-MESSY-006,02_raw_documents/meeting_notes/DOC-2026-011-MESSY-006_messy_claim_or_logistics_damage_2026-08-22.md,운영 회의 메모,2026-08-22,김도윤,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 meeting_notes 업무 기록
DOC-2026-011-MESSY-007,02_raw_documents/purchase_emails/DOC-2026-011-MESSY-007_messy_claim_or_logistics_damage_2026-08-12.md,구매처 재확인 메일,2026-08-12,강민호,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 purchase_emails 업무 기록
DOC-2026-011-MESSY-008,02_raw_documents/chat_logs/DOC-2026-011-MESSY-008_messy_claim_or_logistics_damage_2026-08-12.md,담당자 간 단문 채팅,2026-08-12,정하늘,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 chat_logs 업무 기록
DOC-2026-011-MESSY-009,02_raw_documents/quality_claims/DOC-2026-011-MESSY-009_messy_claim_or_logistics_damage_2026-08-12.md,품질 확인 초안,2026-08-12,한지우,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 quality_claims 업무 기록
DOC-2026-011-MESSY-010,02_raw_documents/logistics_logs/DOC-2026-011-MESSY-010_messy_claim_or_logistics_damage_2026-08-22.md,출고 상태 정정 로그,2026-08-22,윤예린,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 logistics_logs 업무 기록
DOC-2026-011-MESSY-011,02_raw_documents/sales_emails/DOC-2026-011-MESSY-011_messy_claim_or_logistics_damage_2026-08-22.md,고객 회신 지연 관련 메일,2026-08-22,정하늘,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 sales_emails 업무 기록
DOC-2026-011-MESSY-012,02_raw_documents/meeting_notes/DOC-2026-011-MESSY-012_messy_claim_or_logistics_damage_2026-08-22.md,월간 리스크 회의 메모,2026-08-22,김도윤,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 meeting_notes 업무 기록
DOC-2026-011-MESSY-013,02_raw_documents/purchase_emails/DOC-2026-011-MESSY-013_messy_claim_or_logistics_damage_2026-08-22.md,구매 조건 확인 메일,2026-08-22,강민호,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 purchase_emails 업무 기록
DOC-2026-011-MESSY-014,02_raw_documents/chat_logs/DOC-2026-011-MESSY-014_messy_claim_or_logistics_damage_2026-08-22.md,인수인계 확인 채팅,2026-08-22,정하늘,품질 클레임팀,CUS-002,SUP-005,AP-CB-510,ISSUE-2026-011,Daesung Automotive 케이블 클레임 원인 불명확 관련 chat_logs 업무 기록
DOC-2026-012-MESSY-001,02_raw_documents/sales_emails/DOC-2026-012-MESSY-001_messy_price_conflict_2026-09-01.md,고객 최초 요청 메일,2026-09-01,정하늘,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 sales_emails 업무 기록
DOC-2026-012-MESSY-002,02_raw_documents/purchase_emails/DOC-2026-012-MESSY-002_messy_price_conflict_2026-09-01.md,구매처 1차 회신,2026-09-01,최유진,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 purchase_emails 업무 기록
DOC-2026-012-MESSY-003,02_raw_documents/chat_logs/DOC-2026-012-MESSY-003_messy_price_conflict_2026-09-01.md,내부 긴급 채팅,2026-09-01,정하늘,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 chat_logs 업무 기록
DOC-2026-012-MESSY-004,02_raw_documents/logistics_logs/DOC-2026-012-MESSY-004_messy_price_conflict_2026-09-26.md,물류 가능일 확인 로그,2026-09-26,윤예린,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 logistics_logs 업무 기록
DOC-2026-012-MESSY-005,02_raw_documents/sales_emails/DOC-2026-012-MESSY-005_messy_price_conflict_2026-09-26.md,고객 추가 확인 메일,2026-09-26,정하늘,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 sales_emails 업무 기록
DOC-2026-012-MESSY-006,02_raw_documents/meeting_notes/DOC-2026-012-MESSY-006_messy_price_conflict_2026-09-26.md,운영 회의 메모,2026-09-26,김도윤,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 meeting_notes 업무 기록
DOC-2026-012-MESSY-007,02_raw_documents/purchase_emails/DOC-2026-012-MESSY-007_messy_price_conflict_2026-09-14.md,구매처 재확인 메일,2026-09-14,최유진,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 purchase_emails 업무 기록
DOC-2026-012-MESSY-008,02_raw_documents/chat_logs/DOC-2026-012-MESSY-008_messy_price_conflict_2026-09-14.md,담당자 간 단문 채팅,2026-09-14,정하늘,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 chat_logs 업무 기록
DOC-2026-012-MESSY-009,02_raw_documents/quality_claims/DOC-2026-012-MESSY-009_messy_price_conflict_2026-09-14.md,품질 확인 초안,2026-09-14,김도윤,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 quality_claims 업무 기록
DOC-2026-012-MESSY-010,02_raw_documents/logistics_logs/DOC-2026-012-MESSY-010_messy_price_conflict_2026-09-26.md,출고 상태 정정 로그,2026-09-26,윤예린,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 logistics_logs 업무 기록
DOC-2026-012-MESSY-011,02_raw_documents/sales_emails/DOC-2026-012-MESSY-011_messy_price_conflict_2026-09-26.md,고객 회신 지연 관련 메일,2026-09-26,정하늘,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 sales_emails 업무 기록
DOC-2026-012-MESSY-012,02_raw_documents/meeting_notes/DOC-2026-012-MESSY-012_messy_price_conflict_2026-09-26.md,월간 리스크 회의 메모,2026-09-26,김도윤,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 meeting_notes 업무 기록
DOC-2026-012-MESSY-013,02_raw_documents/purchase_emails/DOC-2026-012-MESSY-013_messy_price_conflict_2026-09-26.md,구매 조건 확인 메일,2026-09-26,최유진,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 purchase_emails 업무 기록
DOC-2026-012-MESSY-014,02_raw_documents/chat_logs/DOC-2026-012-MESSY-014_messy_price_conflict_2026-09-26.md,인수인계 확인 채팅,2026-09-26,정하늘,구매팀,CUS-004,SUP-001,AP-CN-204,ISSUE-2026-012,TE Connectivity Korea 단가 인상 공지와 구두 합의 충돌 관련 chat_logs 업무 기록
DOC-2026-013-MESSY-001,02_raw_documents/sales_emails/DOC-2026-013-MESSY-001_messy_month_end_shipment_confirmation_2026-10-24.md,고객 최초 요청 메일,2026-10-24,이민재,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 sales_emails 업무 기록
DOC-2026-013-MESSY-002,02_raw_documents/purchase_emails/DOC-2026-013-MESSY-002_messy_month_end_shipment_confirmation_2026-10-24.md,구매처 1차 회신,2026-10-24,강민호,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 purchase_emails 업무 기록
DOC-2026-013-MESSY-003,02_raw_documents/chat_logs/DOC-2026-013-MESSY-003_messy_month_end_shipment_confirmation_2026-10-24.md,내부 긴급 채팅,2026-10-24,이민재,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 chat_logs 업무 기록
DOC-2026-013-MESSY-004,02_raw_documents/logistics_logs/DOC-2026-013-MESSY-004_messy_month_end_shipment_confirmation_2026-11-05.md,물류 가능일 확인 로그,2026-11-05,윤예린,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 logistics_logs 업무 기록
DOC-2026-013-MESSY-005,02_raw_documents/sales_emails/DOC-2026-013-MESSY-005_messy_month_end_shipment_confirmation_2026-11-05.md,고객 추가 확인 메일,2026-11-05,이민재,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 sales_emails 업무 기록
DOC-2026-013-MESSY-006,02_raw_documents/meeting_notes/DOC-2026-013-MESSY-006_messy_month_end_shipment_confirmation_2026-11-05.md,운영 회의 메모,2026-11-05,김도윤,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 meeting_notes 업무 기록
DOC-2026-013-MESSY-007,02_raw_documents/purchase_emails/DOC-2026-013-MESSY-007_messy_month_end_shipment_confirmation_2026-10-30.md,구매처 재확인 메일,2026-10-30,강민호,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 purchase_emails 업무 기록
DOC-2026-013-MESSY-008,02_raw_documents/chat_logs/DOC-2026-013-MESSY-008_messy_month_end_shipment_confirmation_2026-10-30.md,담당자 간 단문 채팅,2026-10-30,이민재,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 chat_logs 업무 기록
DOC-2026-013-MESSY-009,02_raw_documents/quality_claims/DOC-2026-013-MESSY-009_messy_month_end_shipment_confirmation_2026-10-30.md,품질 확인 초안,2026-10-30,한지우,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 quality_claims 업무 기록
DOC-2026-013-MESSY-010,02_raw_documents/logistics_logs/DOC-2026-013-MESSY-010_messy_month_end_shipment_confirmation_2026-11-05.md,출고 상태 정정 로그,2026-11-05,윤예린,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 logistics_logs 업무 기록
DOC-2026-013-MESSY-011,02_raw_documents/sales_emails/DOC-2026-013-MESSY-011_messy_month_end_shipment_confirmation_2026-11-05.md,고객 회신 지연 관련 메일,2026-11-05,이민재,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 sales_emails 업무 기록
DOC-2026-013-MESSY-012,02_raw_documents/meeting_notes/DOC-2026-013-MESSY-012_messy_month_end_shipment_confirmation_2026-11-05.md,월간 리스크 회의 메모,2026-11-05,김도윤,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 meeting_notes 업무 기록
DOC-2026-013-MESSY-013,02_raw_documents/purchase_emails/DOC-2026-013-MESSY-013_messy_month_end_shipment_confirmation_2026-11-05.md,구매 조건 확인 메일,2026-11-05,강민호,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 purchase_emails 업무 기록
DOC-2026-013-MESSY-014,02_raw_documents/chat_logs/DOC-2026-013-MESSY-014_messy_month_end_shipment_confirmation_2026-11-05.md,인수인계 확인 채팅,2026-11-05,이민재,물류팀,CUS-005,SUP-004,AP-TM-118,ISSUE-2026-013,Global Harness Vietnam 월말 출고 확인 누락 관련 chat_logs 업무 기록
DOC-2026-014-MESSY-001,02_raw_documents/sales_emails/DOC-2026-014-MESSY-001_messy_temporary_coverage_gap_2026-12-05.md,고객 최초 요청 메일,2026-12-05,이민재,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 sales_emails 업무 기록
DOC-2026-014-MESSY-002,02_raw_documents/purchase_emails/DOC-2026-014-MESSY-002_messy_temporary_coverage_gap_2026-12-05.md,구매처 1차 회신,2026-12-05,최유진,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 purchase_emails 업무 기록
DOC-2026-014-MESSY-003,02_raw_documents/chat_logs/DOC-2026-014-MESSY-003_messy_temporary_coverage_gap_2026-12-05.md,내부 긴급 채팅,2026-12-05,이민재,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 chat_logs 업무 기록
DOC-2026-014-MESSY-004,02_raw_documents/logistics_logs/DOC-2026-014-MESSY-004_messy_temporary_coverage_gap_2026-12-20.md,물류 가능일 확인 로그,2026-12-20,윤예린,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 logistics_logs 업무 기록
DOC-2026-014-MESSY-005,02_raw_documents/sales_emails/DOC-2026-014-MESSY-005_messy_temporary_coverage_gap_2026-12-20.md,고객 추가 확인 메일,2026-12-20,이민재,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 sales_emails 업무 기록
DOC-2026-014-MESSY-006,02_raw_documents/meeting_notes/DOC-2026-014-MESSY-006_messy_temporary_coverage_gap_2026-12-20.md,운영 회의 메모,2026-12-20,김도윤,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 meeting_notes 업무 기록
DOC-2026-014-MESSY-007,02_raw_documents/purchase_emails/DOC-2026-014-MESSY-007_messy_temporary_coverage_gap_2026-12-12.md,구매처 재확인 메일,2026-12-12,최유진,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 purchase_emails 업무 기록
DOC-2026-014-MESSY-008,02_raw_documents/chat_logs/DOC-2026-014-MESSY-008_messy_temporary_coverage_gap_2026-12-12.md,담당자 간 단문 채팅,2026-12-12,이민재,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 chat_logs 업무 기록
DOC-2026-014-MESSY-009,02_raw_documents/quality_claims/DOC-2026-014-MESSY-009_messy_temporary_coverage_gap_2026-12-12.md,품질 확인 초안,2026-12-12,한지우,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 quality_claims 업무 기록
DOC-2026-014-MESSY-010,02_raw_documents/logistics_logs/DOC-2026-014-MESSY-010_messy_temporary_coverage_gap_2026-12-20.md,출고 상태 정정 로그,2026-12-20,윤예린,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 logistics_logs 업무 기록
DOC-2026-014-MESSY-011,02_raw_documents/sales_emails/DOC-2026-014-MESSY-011_messy_temporary_coverage_gap_2026-12-20.md,고객 회신 지연 관련 메일,2026-12-20,이민재,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 sales_emails 업무 기록
DOC-2026-014-MESSY-012,02_raw_documents/meeting_notes/DOC-2026-014-MESSY-012_messy_temporary_coverage_gap_2026-12-20.md,월간 리스크 회의 메모,2026-12-20,김도윤,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 meeting_notes 업무 기록
DOC-2026-014-MESSY-013,02_raw_documents/purchase_emails/DOC-2026-014-MESSY-013_messy_temporary_coverage_gap_2026-12-20.md,구매 조건 확인 메일,2026-12-20,최유진,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 purchase_emails 업무 기록
DOC-2026-014-MESSY-014,02_raw_documents/chat_logs/DOC-2026-014-MESSY-014_messy_temporary_coverage_gap_2026-12-20.md,인수인계 확인 채팅,2026-12-20,이민재,영업관리팀,CUS-003,SUP-002,AP-RL-450,ISSUE-2026-014,Mirae EV Systems 담당자 휴가 중 임시 인수인계 누락 관련 chat_logs 업무 기록
DOC-2026-015-MESSY-001,02_raw_documents/sales_emails/DOC-2026-015-MESSY-001_messy_substitute_approval_conflict_2026-11-18.md,고객 최초 요청 메일,2026-11-18,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 sales_emails 업무 기록
DOC-2026-015-MESSY-002,02_raw_documents/purchase_emails/DOC-2026-015-MESSY-002_messy_substitute_approval_conflict_2026-11-18.md,구매처 1차 회신,2026-11-18,강민호,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 purchase_emails 업무 기록
DOC-2026-015-MESSY-003,02_raw_documents/chat_logs/DOC-2026-015-MESSY-003_messy_substitute_approval_conflict_2026-11-18.md,내부 긴급 채팅,2026-11-18,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 chat_logs 업무 기록
DOC-2026-015-MESSY-004,02_raw_documents/logistics_logs/DOC-2026-015-MESSY-004_messy_substitute_approval_conflict_2026-12-03.md,물류 가능일 확인 로그,2026-12-03,윤예린,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 logistics_logs 업무 기록
DOC-2026-015-MESSY-005,02_raw_documents/sales_emails/DOC-2026-015-MESSY-005_messy_substitute_approval_conflict_2026-12-03.md,고객 추가 확인 메일,2026-12-03,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 sales_emails 업무 기록
DOC-2026-015-MESSY-006,02_raw_documents/meeting_notes/DOC-2026-015-MESSY-006_messy_substitute_approval_conflict_2026-12-03.md,운영 회의 메모,2026-12-03,김도윤,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 meeting_notes 업무 기록
DOC-2026-015-MESSY-007,02_raw_documents/purchase_emails/DOC-2026-015-MESSY-007_messy_substitute_approval_conflict_2026-12-03.md,구매처 재확인 메일,2026-12-03,강민호,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 purchase_emails 업무 기록
DOC-2026-015-MESSY-008,02_raw_documents/chat_logs/DOC-2026-015-MESSY-008_messy_substitute_approval_conflict_2026-12-03.md,담당자 간 단문 채팅,2026-12-03,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 chat_logs 업무 기록
DOC-2026-015-MESSY-009,02_raw_documents/quality_claims/DOC-2026-015-MESSY-009_messy_substitute_approval_conflict_2026-12-03.md,품질 확인 초안,2026-12-03,한지우,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 quality_claims 업무 기록
DOC-2026-015-MESSY-010,02_raw_documents/logistics_logs/DOC-2026-015-MESSY-010_messy_substitute_approval_conflict_2026-12-28.md,출고 상태 정정 로그,2026-12-28,윤예린,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 logistics_logs 업무 기록
DOC-2026-015-MESSY-011,02_raw_documents/sales_emails/DOC-2026-015-MESSY-011_messy_substitute_approval_conflict_2026-12-28.md,고객 회신 지연 관련 메일,2026-12-28,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 sales_emails 업무 기록
DOC-2026-015-MESSY-012,02_raw_documents/meeting_notes/DOC-2026-015-MESSY-012_messy_substitute_approval_conflict_2026-12-28.md,월간 리스크 회의 메모,2026-12-28,김도윤,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 meeting_notes 업무 기록
DOC-2026-015-MESSY-013,02_raw_documents/purchase_emails/DOC-2026-015-MESSY-013_messy_substitute_approval_conflict_2026-12-28.md,구매 조건 확인 메일,2026-12-28,강민호,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 purchase_emails 업무 기록
DOC-2026-015-MESSY-014,02_raw_documents/chat_logs/DOC-2026-015-MESSY-014_messy_substitute_approval_conflict_2026-12-28.md,인수인계 확인 채팅,2026-12-28,정하늘,영업관리팀,CUS-004,SUP-005,AP-CB-510,ISSUE-2026-015,Hanil Motors 대체품 승인과 원품 재입고 일정 혼선 관련 chat_logs 업무 기록
